"","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
"225","MTD3500","Potamogeton pectinatus","respiration rate",1.08307111689545,0.330077224565697,26.5714414098189,13.7801786003503,FALSE,1.08406914716854,0.149393462158847,350,2499.70471551898,312.786562,-16.3772269445516,FALSE,-5.67364081750503,0.985521804749295,0,5,NA,1.51453687883691e-08
"226","MTD3503","Potamogeton pectinatus","respiration rate",1.59086279961991,1.38517173321029,46.3184103502734,57.862721175342,FALSE,1.59092361938208,2.19217458451874,349.172873538472,106862.152384528,313.063925,-16.7249372702542,FALSE,12.1087983317555,0.95846216363842,0,5,NA,5.76967031109022e-09
"227","MTD3506","Potamogeton perfoliatus","respiration rate",1.01575502664591,0.36276699506451,24.3355180332371,15.1386291666213,FALSE,1.0176481950455,0.153513754854548,350,1704.44976747071,315.17128,-15.6850298761887,FALSE,-3.16868100607724,0.960000879877987,0,6,NA,2.63422255545948e-08
"228","MTD3509","Potamogeton perfoliatus","respiration rate",0.637327019908958,0.458858107799222,8.85204393851929,19.2544087731827,TRUE,0.668890052582695,0.47481276273115,350,436.63257121971,315.387648,-15.6104086365467,TRUE,-11.1492689637321,0.983906586196748,0,5,NA,2.88233900333897e-08
"229","MTD3512","Potamogeton perfoliatus","respiration rate",0.980069848654676,0.434216128561768,22.7399403365839,18.1123983425958,FALSE,0.98220773621884,0.179809404537954,350,1682.84175710327,315.038817,-15.9426784127759,FALSE,-3.45215486563023,0.948215258877758,0,6,NA,2.25964522494595e-08
"230","MTD3515","Potamogeton perfoliatus","respiration rate",1.24148159383498,0.330874215038282,33.2443638161825,13.7683027690094,FALSE,1.24175283277015,0.21643578950133,350,4730.35291405015,315.102065,-16.3536299461945,FALSE,-6.00395649569541,0.965341224468467,0,6,NA,1.74518081498383e-08
"231","MTD3518","Callitriche obtusangula","respiration rate",1.78361317010614,1.79564444656285,57.3095123011131,75.2296879993888,FALSE,1.78375017733662,1.71453547042634,326.113681355929,3932.34050675566,317.73633,-15.6138285655214,FALSE,-1.68324813171922,0.876246097062511,1,5,NA,7.65032863122469e-08
"232","MTD3521","Callitriche obtusangula","respiration rate",0.504301903420989,0.188513899103748,3.33836098283676,7.57976117288328,FALSE,18.670784049096,6504385.85911812,311.389555967572,459018.502930903,305.93639,-15.7844708722537,FALSE,9.29493799129886,0.866096761960886,1,4,NA,2.99608752021994e-08
"233","MTD3524","Callitriche obtusangula","respiration rate",1.60506444625872,0.405723777477598,48.5687132839173,16.855292432295,FALSE,1.60583260102253,0.311857914360873,326.029088777174,984.848247052221,313.184966,-16.1920175650336,FALSE,-3.75992768659398,0.96909006545996,1,4,NA,2.50257726645703e-08
"234","MTD3527","Callitriche obtusangula","respiration rate",2.67670384096458,0.627554318715761,92.0733747684639,26.4027943836531,FALSE,2.67678977526383,0.728456197777943,316.73742706517,6820.42683620269,313.37608,-16.311022915758,FALSE,5.01467684728842,0.929994901835784,1,4,NA,1.79012416281622e-08
