,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,ConKingdom_len,ConKingdom_ES,ConKingdom_ES_max,ConKingdom_ES_min,ConKingdom_ES_median,ConPhylum_len,ConPhylum_ES,ConPhylum_ES_max,ConPhylum_ES_min,ConPhylum_ES_median,ConClass_len,ConClass_ES,ConClass_ES_max,ConClass_ES_min,ConClass_ES_median,ConOrder_len,ConOrder_ES,ConOrder_ES_max,ConOrder_ES_min,ConOrder_ES_median,ConFamily_len,ConFamily_ES,ConFamily_ES_max,ConFamily_ES_min,ConFamily_ES_median,ConGenus_len,ConGenus_ES,ConGenus_ES_max,ConGenus_ES_min,ConGenus_ES_median
289,375,Phormidium o210,Specific Growth Rate,2.2471185545391528,288.65,0.266475138221,1,3,1.4894758369518941,0.07307217180738611,1.168785675667593,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,23.0,0.9268610143438496,1.2816236805113355,0.6481886164118742,0.7284233856809312
290,376,Phormidium o211,Specific Growth Rate,1.2798784001893595,288.55,0.35331759143700003,1,3,1.4763202637534127,0.08481349426389992,0.6602802041064852,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,23.0,0.9268610143438496,1.2816236805113355,0.6481886164118742,0.7284233856809312
291,379,Planktothrix agardhii,Specific Growth Rate,1.7925449002924536,,,1,7,6.110851004566957,0.0021622205023250182,0.08524241263981414,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Planktothrix,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,8.0,1.0370198486706201,1.3816975088564485,0.7271954777438929,0.7735587204016064,3.0,1.2059723477040156,1.7925449002924536,0.5562152046597366,1.3099806005462946
292,380,Planktothrix agardhii,Specific Growth Rate,1.3099806005462946,,,1,5,0.0,0.0,0.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Planktothrix,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,8.0,1.0370198486706201,1.3816975088564485,0.7271954777438929,0.7735587204016064,3.0,1.2059723477040156,1.7925449002924536,0.5562152046597366,1.3099806005462946
293,381,Planktothrix agardhii,Specific Growth Rate,0.5562152046597366,302.45,0.8573811094059999,1,3,0.049063122607525655,0.0025355486296981078,0.008145423444412499,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Planktothrix,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,3.0,1.2059723477040156,1.7925449002924536,0.5562152046597366,1.3099806005462946
294,592,Trichodesmium erythraeum,Specific Growth Rate,2.268907921211343,300.55,0.270830772974,1,5,0.5971471282699693,0.04063428835805125,0.637071004536734,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Trichodesmium,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,3.0,2.268907921211343,2.268907921211343,2.268907921211343,2.268907921211343
295,593,Trichodesmium erythraeum,Specific Growth Rate,3.914856766959085,301.05,0.769490375551,1,3,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Trichodesmium,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,3.0,2.268907921211343,2.268907921211343,2.268907921211343,2.268907921211343
296,594,Trichodesmium erythraeum,Specific Growth Rate,1.0808082507239731,301.85,0.597158576701,1,3,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Trichodesmium,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,3.0,2.268907921211343,2.268907921211343,2.268907921211343,2.268907921211343
297,596,Tychonema bourrellyi,Specific Growth Rate,2.239092509981872,294.35,0.6630427512899999,1,7,2.1402387445084874,0.14893532840951978,0.7892232745905168,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Tychonema,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,35.0,1.012033634413516,1.3028531568804727,0.7842485256757071,0.8467050056874614,27.0,1.0033241234451906,1.3446591600220699,0.7137427197432593,1.0600824200070549,1.0,2.239092509981872,2.239092509981872,2.239092509981872,2.239092509981872
298,274,Mastigocladus laminosus,Specific Growth Rate,0.8971579046386986,325.6449,0.854094194111,1,3,1.6809164493634576,165.30978412640522,0.5780079821072925,Bacteria,Cyanobacteria,Cyanophyceae,Stigonematales,Mastigocladaceae,Mastigocladus,PhotosystemII,Thermophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,5.0,0.9976701981426082,1.3418963609578873,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715021,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715024,0.767523289836394,0.8971579046386986
299,275,Mastigocladus laminosus,Specific Growth Rate,0.6785702989627109,327.5561,1.31152629783,1,5,0.6063514162597191,0.061310167344823335,0.10404219170338633,Bacteria,Cyanobacteria,Cyanophyceae,Stigonematales,Mastigocladaceae,Mastigocladus,PhotosystemII,Thermophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,5.0,0.9976701981426082,1.3418963609578873,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715021,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715024,0.767523289836394,0.8971579046386986
300,276,Mastigocladus laminosus,Specific Growth Rate,1.6548788045809821,323.9608,2.3864436972,1,4,0.434892124555143,0.12741452020245236,0.2486921528580064,Bacteria,Cyanobacteria,Cyanophyceae,Stigonematales,Mastigocladaceae,Mastigocladus,PhotosystemII,Thermophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,5.0,0.9976701981426082,1.3418963609578873,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715021,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715024,0.767523289836394,0.8971579046386986
301,277,Mastigocladus laminosus,Specific Growth Rate,0.8286285342353934,326.3002,1.67349971796,1,5,0.7160291544345335,0.10999850848879583,0.13757751345520786,Bacteria,Cyanobacteria,Cyanophyceae,Stigonematales,Mastigocladaceae,Mastigocladus,PhotosystemII,Thermophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,5.0,0.9976701981426082,1.3418963609578873,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715021,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715024,0.767523289836394,0.8971579046386986
302,278,Mastigocladus laminosus,Specific Growth Rate,0.9664686186747478,322.4498,1.46307117527,1,4,0.9364574000996764,0.18942985868468,0.24830134871709805,Bacteria,Cyanobacteria,Cyanophyceae,Stigonematales,Mastigocladaceae,Mastigocladus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,5.0,0.9976701981426082,1.3418963609578873,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715021,0.7674782015783793,0.8971579046386986,5.0,0.9976701981426082,1.3467275609715024,0.767523289836394,0.8971579046386986
303,291,Merismopedia tenuissima,Specific Growth Rate,4.259740233614799,,,1,4,,,,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Merismopedia,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,2.0,0.40694673399483294,0.40694673399483294,0.40694673399483294,2.333343483804816,1.0,,,,4.259740233614799
304,547,Synechocystis minima,Specific Growth Rate,0.40694673399483294,307.15,1.5457373449,1,5,0.0,0.0,0.0,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,2.0,0.40694673399483294,0.40694673399483294,0.40694673399483294,2.333343483804816,1.0,0.40694673399483294,0.40694673399483294,0.40694673399483294,0.40694673399483294
305,383,Prochlorococcus marinus,Specific Growth Rate,0.5209309236368465,300.55,0.524297974991,1,9,2.1393982316040443,0.09470878450483347,0.060206086877490586,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
306,384,Prochlorococcus marinus,Specific Growth Rate,0.9444057687059948,300.55,0.511486243063,1,10,0.7346084713120482,0.07956798747582562,0.2803631455295117,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
307,385,Prochlorococcus marinus,Specific Growth Rate,0.9791630898643352,299.15,0.658839614272,1,10,0.4883470487267313,0.05914027823161488,0.2006285556184484,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
308,386,Prochlorococcus marinus,Specific Growth Rate,0.7717345321467015,298.15,0.513905415163,1,8,0.6545381975209948,0.1718936540863066,0.2219710049907519,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
309,387,Prochlorococcus marinus,Specific Growth Rate,0.7305569269693059,301.35,0.5271866425739999,1,10,0.6773776027786549,0.214488858384889,0.18241321679013744,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
310,388,Prochlorococcus marinus,Specific Growth Rate,0.9021398266441464,297.75,0.647594727501,1,6,0.6229139497238086,1.3481184507139754,0.15487761726599525,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
311,389,Prochlorococcus marinus,Specific Growth Rate,1.0172128595600205,297.75,0.700973108291,1,6,0.8428214447025134,0.7734016725908373,0.31838714527900497,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Prochlorococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,7.0,0.8291031160487801,0.9481898426159306,0.6989304476929246,0.9021398266441464
312,541,Synechococcus elongatus,Specific Growth Rate,1.5887707247014549,,,1,6,,,,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,3.0,0.8922106735016043,0.9103011756142904,0.8749885459181428,0.9103011756142904
313,546,Synechococcus wh8103,Specific Growth Rate,0.9103011756142904,300.25,0.840403640821,1,7,0.6722441223247738,0.0790771844274287,0.20185671548216172,Bacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,11.0,0.7829176919859187,0.9276006959787843,0.6458935561211699,0.9103011756142904,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,3.0,0.8922106735016043,0.9103011756142904,0.8749885459181428,0.9103011756142904
314,542,Synechococcus lividus,Specific Growth Rate,0.8749885459181428,338.57481277,2.02495047909,1,7,0.5245731216905086,0.14497445097153328,0.1441655716431929,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Synechococcaceae,Synechococcus,PhotosystemII,Thermophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,10.0,0.8433601665311957,0.9348249145659004,0.7346925577035911,0.9062205011292184,3.0,0.8922106735016043,0.9103011756142904,0.8749885459181428,0.9103011756142904
315,320,Microcystis aeruginosa,Specific Growth Rate,2.0538862306516075,306.35,1.11986037698,1,4,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
316,321,Microcystis aeruginosa,Specific Growth Rate,1.4169636392926497,304.75,0.48957437556,1,3,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
317,322,Microcystis aeruginosa,Specific Growth Rate,1.4191627259597843,304.05,0.626492771845,1,4,0.6522210553659337,0.10446256059066383,0.3251373028776464,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
318,323,Microcystis aeruginosa,Specific Growth Rate,0.6321151154604572,305.15,1.17566461794,1,3,1.9194560258535358,3.5259000712362747,0.486131694063349,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
319,324,Microcystis aeruginosa,Specific Growth Rate,1.7401628462203682,302.75,0.947537025242,1,3,0.8922273448429868,0.21861963622334754,0.7348457004975133,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
320,325,Microcystis aeruginosa,Specific Growth Rate,0.4579874619662408,304.65,1.14791525425,1,3,0.6939658637068734,0.3963170446671525,0.09466490954885044,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
321,326,Microcystis wesenbergii,Specific Growth Rate,0.2253501731457465,309.75,0.229736050091,1,4,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,85.0,0.9624270112138409,1.1391251407196124,0.8061853869717036,0.8467050056874614,82.0,0.9026964717292277,1.0487621984124726,0.7715787573551761,0.8317203128637691,8.0,0.9712554236953856,1.475556311512925,0.6055631322570985,1.1459760926053963,7.0,1.0000945338591678,1.6131684561920745,0.4579874619662408,1.4169636392926497,7.0,1.0000945338591678,1.7401628462203682,0.5048561102704521,1.4169636392926497
322,73,Brevibacterium sp.,Specific Growth Rate,3.4238933745308247,,,1,18,,,,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,7.0,0.7579534499395087,0.947089935119102,0.5383696778055739,0.8152557070658379,5.0,0.9058843151850633,1.0125810905356547,0.8152557070658379,0.8152557070658379,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274
323,74,Brevibacterium sp.,Specific Growth Rate,0.010000000000000007,,,1,12,,,,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,7.0,0.7579534499395087,0.947089935119102,0.5383696778055739,0.8152557070658379,5.0,0.9058843151850633,1.0125810905356547,0.8152557070658379,0.8152557070658379,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274
324,75,Brevibacterium sp. cr3/1/15,Specific Growth Rate,1.0125810905356547,292.105568863,2.00200553219,1,23,1.8341849597448627,103.20788151911717,0.5297508544897077,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,7.0,0.7579534499395087,0.947089935119102,0.5383696778055739,0.8152557070658379,5.0,0.9058843151850633,1.0125810905356547,0.8152557070658379,0.8152557070658379,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274
325,76,Brevibacterium sp. cr3/1/15,Specific Growth Rate,0.010000000000000007,,,1,11,,,,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Fermentation,Mesophile,416.0,0.8797929647658453,0.9274805399241757,0.837444875476804,0.843848507229175,7.0,0.7579534499395087,0.947089935119102,0.5383696778055739,0.8152557070658379,5.0,0.9058843151850633,1.0125810905356547,0.8152557070658379,0.8152557070658379,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274,4.0,1.0125810905356547,1.0125810905356547,1.0125810905356547,0.5112905452678274
